0.,0.02331959572104445,0.07474547469939481,0.11436475867416776
0.001,0.023319984564965594,0.07474567581746633,0.11436486311888892
0.002,0.023321151098205605,0.07474627917013871,0.11436517645257212
0.003,0.023323095325193333,0.07474728475278536,0.11436569867377673
0.004,0.02332581725330732,0.07474869255769535,0.11436642978010182
0.005,0.023329316892871422,0.07475050257407355,0.11436736976818598
0.006,0.023333594257148715,0.0747527147880407,0.11436851863370752
0.007,0.023338649362333624,0.07475532918263356,0.11436987637138446
0.008,0.023344482227542457,0.0747583457378052,0.11437144297497455
0.009000000000000001,0.023351092874801985,0.07476176443042505,0.11437321843727544
0.01,0.023358481329036427,0.07476558523427941,0.1143752027501247
0.011,0.023366647618052672,0.07476980812007154,0.11437739590439967
0.012,0.023375591772523782,0.07477443305542207,0.11437979789001818
0.013000000000000001,0.023385313825970686,0.07477946000486943,0.11438240869593803
0.014,0.02339581381474224,0.07478488892987016,0.11438522831015721
0.015,0.023407091777993518,0.07479071978879945,0.11438825671971446
0.016,0.023419147757662354,0.07479695253695158,0.11439149391068888
0.017,0.023431981798444215,0.07480358712654038,0.1143949398682004
0.018000000000000002,0.0234455939477653,0.07481062350669988,0.11439859457640962
0.019,0.02345998425575398,0.07481806162348485,0.11440245801851859
0.02,0.023475152775210416,0.07482590141987146,0.1144065301767702
0.021,0.023491099561574667,0.07483414283575777,0.114410811032449
0.022,0.023507824672892832,0.0748427858079647,0.11441530056588102
0.023,0.023525328169781725,0.07485183027023655,0.11441999875643413
0.024,0.023543610115391703,0.07486127615324185,0.11442490558251829
0.025,0.023562670575367844,0.0748711233845742,0.11443002102158566
0.026000000000000002,0.02358250961780948,0.07488137188875293,0.11443534505013095
0.027,0.023603127313227935,0.07489202158722419,0.1144408776436916
0.028,0.02362452373450269,0.07490307239836173,0.11444661877684799
0.029,0.02364669895683585,0.07491452423746793,0.11445256842322396
0.03,0.023669653057704902,0.07492637701677468,0.11445872655548661
0.031,0.023693386116813795,0.0749386306454445,0.11446509314534715
0.032,0.023717898216042456,0.07495128502957146,0.11447166816356083
0.033,0.02374318943939455,0.07496434007218247,0.11447845157992728
0.034,0.023769259872943628,0.07497779567323817,0.11448544336329097
0.035,0.02379610960477766,0.07499165172963432,0.1144926434815414
0.036000000000000004,0.023823738724941916,0.07500590813520275,0.11450005190161357
0.037,0.023852147325380182,0.07502056520707431,0.11450766858948824
0.038,0.023881335499874434,0.07503562198040876,0.11451549351019225
0.039,0.02391130334398278,0.07505107876604568,0.11452352662779892
0.04,0.023942050954975952,0.07506693544557452,0.1145317679054286
0.041,0.023973578431772027,0.07508319189752738,0.1145402173052488
0.042,0.024005885874869713,0.07509984799738062,0.11454887478847471
0.043000000000000003,0.02403897338627992,0.07511690361755619,0.11455774031536953
0.044,0.02407284106945587,0.075134358627423,0.11456681384524513
0.045,0.024107489029221527,0.07515221289329868,0.11457609533646208
0.046,0.02414291737169854,0.075170466278451,0.11458558474643045
0.047,0.024179126204231658,0.07518911864309956,0.11459528203161012
0.048,0.02421611563531252,0.07520816984441721,0.11460518714751118
0.049,0.024253885774501955,0.07522761973653201,0.11461530000904198
0.05,0.024292436732350802,0.0752474681705287,0.11462562064912406
0.051000000000000004,0.02433176862031914,0.07526771499445062,0.11463614898076427
0.052000000000000005,0.024371881550694065,0.0752883600533013,0.11464688495567849
0.053,0.024412775636505957,0.07530940318904651,0.11465782852463552
0.054,0.024454450991443256,0.0753308442406159,0.11466897963745706
0.055,0.024496907729765774,0.07535268304390497,0.11468033676335852
0.056,0.024540145966216592,0.07537491943177703,0.1146919027636554
0.057,0.024584166796127627,0.07539755323406513,0.11470367619711225
0.058,0.02462896837587525,0.07542058427757409,0.11471565696425637
0.059000000000000004,0.02467455179999569,0.0754440123860824,0.11472784501018386
0.06,0.024720917184254336,0.07546783738034461,0.11474024027904738
