0.,1.,1.4142135623730951,1.7320508075688772,1.,1.4142135623730951,1.7320508075688772
0.001,1.0005,1.414713562373095,1.7324590799099333,0.9995,1.413713562373095,1.731642583340346
0.002,1.001,1.415213562373095,1.7328674003295077,0.999,1.413213562373095,1.731234407258374
0.003,1.0015,1.4157135623730952,1.7332757687936216,0.9985,1.412713562373095,1.7308262793570246
0.004,1.002,1.4162135623730951,1.733684185268324,0.998,1.4122135623730951,1.7304181996703882
0.005,1.0025,1.416713562373095,1.734092649719693,0.9974999999999999,1.4117135623730952,1.7300101682325844
0.006,1.003,1.417213562373095,1.7345011621138333,0.997,1.411213562373095,1.7296021850777599
0.007,1.0034999999999998,1.417713562373095,1.7349097224168788,0.9964999999999999,1.410713562373095,1.7291942502400905
0.008,1.004,1.4182135623730951,1.7353183305949904,0.996,1.4102135623730951,1.7287863637537795
0.009000000000000001,1.0045,1.418713562373095,1.7357269866143574,0.9954999999999999,1.409713562373095,1.728378525653059
0.01,1.005,1.419213562373095,1.7361356904411966,0.995,1.409213562373095,1.7279707359721892
0.011,1.0055,1.419713562373095,1.7365444420417533,0.9945,1.408713562373095,1.727562994745458
0.012,1.006,1.4202135623730952,1.7369532413822997,0.994,1.4082135623730951,1.7271553020071828
0.013000000000000001,1.0065,1.420713562373095,1.7373620884291363,0.9934999999999999,1.407713562373095,1.726747657791708
0.014,1.007,1.421213562373095,1.737770983148592,0.993,1.407213562373095,1.7263400621334075
0.015,1.0075,1.421713562373095,1.738179925507022,0.9925,1.406713562373095,1.7259325150666824
0.016,1.008,1.4222135623730952,1.7385889154708107,0.992,1.4062135623730951,1.7255250166259632
0.017,1.0085,1.422713562373095,1.7389979530063693,0.9915,1.4057135623730952,1.7251175668457086
0.018000000000000002,1.009,1.423213562373095,1.7394070380801372,0.991,1.405213562373095,1.7247101657604051
0.019,1.0094999999999998,1.423713562373095,1.739816170658581,0.9904999999999999,1.404713562373095,1.7243028134045688
0.02,1.01,1.4242135623730952,1.7402253507081955,0.99,1.4042135623730951,1.7238955098127433
0.021,1.0105,1.424713562373095,1.7406345781955026,0.9895,1.4037135623730952,1.7234882550195012
0.022,1.0110000000000001,1.425213562373095,1.741043853087052,0.989,1.403213562373095,1.7230810490594433
0.023,1.0115,1.425713562373095,1.741453175349421,0.9885,1.402713562373095,1.7226738919671996
0.024,1.012,1.4262135623730952,1.7418625449492144,0.988,1.4022135623730951,1.722266783777428
0.025,1.0125,1.4267135623730949,1.7422719618530647,0.9875,1.401713562373095,1.7218597245248153
0.026000000000000002,1.0130000000000001,1.427213562373095,1.7426814260276318,0.987,1.401213562373095,1.721452714244077
0.027,1.0134999999999998,1.427713562373095,1.7430909374396029,0.9864999999999999,1.400713562373095,1.721045752969957
0.028,1.014,1.428213562373095,1.7435004960556928,0.986,1.400213562373095,1.7206388407372284
0.029,1.0145,1.428713562373095,1.7439101018426437,0.9855,1.399713562373095,1.7202319775806925
0.03,1.015,1.429213562373095,1.7443197547672253,0.985,1.399213562373095,1.7198251635351796
0.031,1.0155,1.429713562373095,1.7447294547962344,0.9845,1.398713562373095,1.7194183986355487
0.032,1.016,1.430213562373095,1.745139201896496,0.984,1.398213562373095,1.719011682916687
0.033,1.0165,1.430713562373095,1.7455489960348614,0.9835,1.397713562373095,1.718605016413512
0.034,1.017,1.431213562373095,1.7459588371782093,0.983,1.397213562373095,1.7181983991609684
0.035,1.0174999999999998,1.431713562373095,1.7463687252934468,0.9824999999999999,1.396713562373095,1.7177918311940308
0.036000000000000004,1.018,1.4322135623730952,1.746778660347507,0.982,1.3962135623730951,1.717385312547702
0.037,1.0185,1.432713562373095,1.747188642307351,0.9815,1.395713562373095,1.7169788432570146
0.038,1.0190000000000001,1.433213562373095,1.7475986711399667,0.981,1.395213562373095,1.7165724233570288
0.039,1.0195,1.4337135623730952,1.7480087468123697,0.9805,1.394713562373095,1.7161660528828349
0.04,1.02,1.434213562373095,1.7484188692916018,0.98,1.3942135623730951,1.7157597318695519
0.041,1.0205,1.4347135623730949,1.7488290385447334,0.9794999999999999,1.393713562373095,1.7153534603523273
0.042,1.021,1.435213562373095,1.7492392545388609,0.979,1.393213562373095,1.7149472383663382
0.043000000000000003,1.0214999999999999,1.435713562373095,1.7496495172411082,0.9784999999999999,1.392713562373095,1.7145410659467906
0.044,1.022,1.4362135623730952,1.7500598266186262,0.978,1.3922135623730951,1.7141349431289195
0.045,1.0225,1.436713562373095,1.750470182638593,0.9774999999999999,1.391713562373095,1.7137288699479887
0.046,1.0230000000000001,1.437213562373095,1.7508805852682137,0.977,1.391213562373095,1.7133228464392918
0.047,1.0234999999999999,1.4377135623730952,1.7512910344747203,0.9764999999999999,1.390713562373095,1.7129168726381512
0.048,1.024,1.4382135623730952,1.7517015302253718,0.976,1.3902135623730951,1.7125109485799181
0.049,1.0245,1.4387135623730951,1.7521120724874542,0.9754999999999999,1.3897135623730952,1.7121050742999737
0.05,1.0250000000000001,1.439213562373095,1.7525226612282805,0.975,1.389213562373095,1.7116992498337273
0.051000000000000004,1.0255,1.439713562373095,1.752933296415191,0.9745,1.388713562373095,1.711293475216619
0.052000000000000005,1.026,1.440213562373095,1.7533439780155522,0.974,1.3882135623730951,1.710887750484116
0.053,1.0265,1.440713562373095,1.7537547059967575,0.9735,1.387713562373095,1.7104820756717172
0.054,1.027,1.441213562373095,1.7541654803262283,0.973,1.387213562373095,1.710076450814949
0.055,1.0275,1.441713562373095,1.7545763009714113,0.9725,1.3867135623730948,1.709670875949368
0.056,1.028,1.4422135623730952,1.7549871678997808,0.972,1.3862135623730951,1.7092653511105602
0.057,1.0285,1.4427135623730951,1.755398081078838,0.9715,1.3857135623730952,1.7088598763341403
0.058,1.0290000000000001,1.4432135623730948,1.7558090404761104,0.971,1.385213562373095,1.7084544516557532
0.059000000000000004,1.0294999999999999,1.443713562373095,1.7562200460591528,0.9704999999999999,1.384713562373095,1.7080490771110728
0.06,1.03,1.4442135623730952,1.7566310977955462,0.97,1.3842135623730951,1.7076437527358024
0.061,1.0305,1.4447135623730951,1.7570421956528985,0.9695,1.3837135623730952,1.7072384785656751
0.062,1.031,1.445213562373095,1.7574533395988448,0.969,1.383213562373095,1.7068332546364535
0.063,1.0314999999999999,1.445713562373095,1.7578645296010456,0.9685,1.382713562373095,1.7064280809839292
0.064,1.032,1.4462135623730952,1.7582757656271892,0.968,1.3822135623730951,1.7060229576439239
0.065,1.0325,1.4467135623730951,1.75868704764499,0.9675,1.381713562373095,1.705617884652289
0.066,1.033,1.447213562373095,1.7590983756221892,0.967,1.381213562373095,1.7052128620449047
0.067,1.0335,1.447713562373095,1.7595097495265541,0.9665,1.380713562373095,1.7048078898576822
0.068,1.034,1.448213562373095,1.7599211693258794,0.966,1.380213562373095,1.7044029681265607
0.069,1.0345,1.4487135623730951,1.7603326349879853,0.9655,1.3797135623730952,1.7039980968875101
0.07,1.0350000000000001,1.449213562373095,1.7607441464807192,0.965,1.379213562373095,1.70359327617653
0.07100000000000001,1.0355,1.449713562373095,1.761155703771955,0.9645,1.378713562373095,1.7031885060296497
0.07200000000000001,1.036,1.450213562373095,1.7615673068295923,0.964,1.3782135623730951,1.7027837864829278
0.07300000000000001,1.0365,1.4507135623730951,1.761978955621558,0.9635,1.377713562373095,1.702379117572453
0.07400000000000001,1.037,1.451213562373095,1.7623906501158049,0.963,1.377213562373095,1.701974499334344
0.07500000000000001,1.0375,1.4517135623730952,1.7628023902803123,0.9625,1.376713562373095,1.7015699318047488
0.07600000000000001,1.038,1.452213562373095,1.7632141760830857,0.962,1.376213562373095,1.7011654150198459
0.07700000000000001,1.0385,1.4527135623730951,1.7636260074921577,0.9615,1.375713562373095,1.7007609490158433
0.07800000000000001,1.0390000000000001,1.453213562373095,1.7640378844755862,0.961,1.375213562373095,1.7003565338289786
0.07900000000000001,1.0395,1.453713562373095,1.7644498070014558,0.9605,1.374713562373095,1.69995216949552
0.08,1.04,1.454213562373095,1.7648617750378774,0.9600000000000001,1.3742135623730949,1.6995478560517654
0.081,1.0405,1.4547135623730951,1.7652737885529883,0.9595,1.373713562373095,1.6991435935340424
0.082,1.0410000000000001,1.455213562373095,1.765685847514952,0.9590000000000001,1.373213562373095,1.6987393819787089
0.083,1.0415,1.455713562373095,1.7660979518919575,0.9585,1.372713562373095,1.6983352214221528
0.084,1.042,1.456213562373095,1.7665101016522209,0.9580000000000001,1.372213562373095,1.697931111900792
0.085,1.0425,1.456713562373095,1.7669222967639842,0.9575,1.371713562373095,1.6975270534510745
